storm_id,timestamp,frame_number,latitude,longitude,radius_km,stage,intensity,speed_kmh,direction_deg
S000357,2026-06-19 19:45:00,39,25.76539,85.04682,6.36,inactive,0.0,12.06,330.1
S000358,2026-06-19 19:45:00,39,26.17062,85.36641,8.2,dissipating,0.2,7.71,42.9
S000369,2026-06-19 19:45:00,39,24.9432,85.12408,3.39,dissipating,0.019,13.14,21.0
S000373,2026-06-19 19:45:00,39,22.93461,92.78519,16.84,developing,0.979,8.12,45.7
S000374,2026-06-19 19:45:00,39,30.97629,76.42879,5.25,inactive,0.0,28.12,76.0
S000375,2026-06-19 19:45:00,39,14.03522,75.5062,3.73,developing,0.858,6.62,15.1
S000388,2026-06-19 19:45:00,39,24.87292,93.94935,11.62,developing,0.366,24.1,307.8
S000392,2026-06-19 19:45:00,39,26.83017,82.78725,2.69,dissipating,0.393,8.7,179.9
S000393,2026-06-19 19:45:00,39,20.32178,85.74722,6.91,developing,0.537,16.86,339.7
S000404,2026-06-19 19:45:00,39,8.46701,76.84894,2.63,inactive,0.0,19.25,231.8
S000411,2026-06-19 19:45:00,39,22.93798,83.33955,19.0,dissipating,0.982,34.93,138.2
S000414,2026-06-19 19:45:00,39,26.56511,93.54884,7.26,inactive,0.0,32.08,74.9
S000416,2026-06-19 19:45:00,39,21.87825,80.83374,7.98,dissipating,0.147,29.13,76.4
S000431,2026-06-19 19:45:00,39,23.14578,77.63964,8.3,dissipating,0.901,20.55,124.0
S000434,2026-06-19 19:45:00,39,22.86824,87.61993,7.6,dissipating,0.602,28.13,207.1
S000440,2026-06-19 19:45:00,39,11.68247,92.88437,5.98,dissipating,0.05,9.51,73.3
S000442,2026-06-19 19:45:00,39,22.43802,88.10323,6.04,dissipating,0.206,19.66,258.6
S000444,2026-06-19 19:45:00,39,26.98993,80.89395,12.39,developing,0.585,20.78,357.0
S000445,2026-06-19 19:45:00,39,8.55982,76.88616,4.02,inactive,0.0,34.51,229.8
S000447,2026-06-19 19:45:00,39,19.86617,75.46722,10.55,dissipating,0.308,6.71,64.1
S000452,2026-06-19 19:45:00,39,12.25773,79.57943,8.38,dissipating,0.541,28.68,312.7
S000456,2026-06-19 19:45:00,39,23.72583,91.49715,9.1,dissipating,0.103,13.12,121.3
S000467,2026-06-19 19:45:00,39,13.09859,74.73522,1.58,inactive,0.0,15.04,329.8
S000479,2026-06-19 19:45:00,39,27.61715,93.88361,9.02,dissipating,0.174,7.7,18.7
S000483,2026-06-19 19:45:00,39,23.29991,85.26743,4.49,developing,0.293,12.88,258.0
S000486,2026-06-19 19:45:00,39,19.29309,81.89816,4.36,inactive,0.0,10.86,329.2
S000495,2026-06-19 19:45:00,39,27.96932,73.18933,11.25,developing,0.642,12.57,198.4
S000507,2026-06-19 19:45:00,39,25.07314,88.81027,10.53,dissipating,0.196,32.97,84.4
S000508,2026-06-19 19:45:00,39,25.58106,90.36891,13.72,dissipating,0.502,11.68,286.2
S000511,2026-06-19 19:45:00,39,19.02263,72.8957,4.38,inactive,0.0,22.05,130.8
S000514,2026-06-19 19:45:00,39,23.09507,77.4652,3.76,developing,0.443,26.94,151.5
S000530,2026-06-19 19:45:00,39,26.22515,78.13085,1.52,inactive,0.0,9.94,31.2
S000543,2026-06-19 19:45:00,39,27.25563,92.31721,10.9,dissipating,0.696,8.53,255.0
S000544,2026-06-19 19:45:00,39,23.06947,80.10085,5.39,developing,0.501,25.95,107.2
S000279,2026-06-19 20:15:00,40,21.44497,84.04308,7.35,developing,0.565,25.97,128.6
S000286,2026-06-19 20:15:00,40,22.84916,86.12694,8.09,dissipating,0.404,6.65,305.4
S000288,2026-06-19 20:15:00,40,31.97327,75.32135,11.28,dissipating,0.465,25.12,42.2
S000293,2026-06-19 20:15:00,40,26.80525,80.85713,2.71,developing,0.491,6.27,300.1
S000321,2026-06-19 20:15:00,40,21.23372,81.63789,5.18,dissipating,0.832,5.65,90.9
S000333,2026-06-19 20:15:00,40,13.5286,75.44237,14.6,dissipating,0.586,30.64,292.4
S000350,2026-06-19 20:15:00,40,19.03701,82.07239,14.48,developing,0.64,10.24,259.5
S000359,2026-06-19 20:15:00,40,9.86397,76.9999,9.58,developing,0.214,20.26,72.4
S000373,2026-06-19 20:15:00,40,22.96017,92.81359,13.77,dissipating,0.68,8.12,45.7
S000375,2026-06-19 20:15:00,40,14.06401,75.51422,2.61,dissipating,0.397,6.62,15.1
S000387,2026-06-19 20:15:00,40,15.83774,74.48344,2.81,developing,0.406,23.38,143.1
S000388,2026-06-19 20:15:00,40,24.93949,93.85488,18.36,developing,0.965,24.1,307.8
S000393,2026-06-19 20:15:00,40,20.39303,85.71917,9.22,dissipating,0.941,16.86,339.7
S000404,2026-06-19 20:15:00,40,8.4346,76.80734,3.81,developing,0.301,19.25,231.8
S000411,2026-06-19 20:15:00,40,22.82076,83.45366,11.54,dissipating,0.335,34.93,138.2
S000429,2026-06-19 20:15:00,40,25.83033,87.48274,4.3,developing,0.326,28.45,27.1
S000431,2026-06-19 20:15:00,40,23.09401,77.72317,5.7,dissipating,0.411,20.55,124.0
S000434,2026-06-19 20:15:00,40,22.75542,87.55711,6.01,dissipating,0.337,28.13,207.1
S000436,2026-06-19 20:15:00,40,28.68491,77.20582,3.98,inactive,0.0,20.19,68.6
S000444,2026-06-19 20:15:00,40,27.08343,80.88843,10.76,dissipating,0.42,20.78,357.0
S000445,2026-06-19 20:15:00,40,8.48197,76.79293,6.59,developing,0.426,34.51,229.8
S000447,2026-06-19 20:15:00,40,19.87939,75.49609,7.22,inactive,0.0,6.71,64.1
S000452,2026-06-19 20:15:00,40,12.34527,79.4823,4.84,dissipating,0.03,28.68,312.7
S000483,2026-06-19 20:15:00,40,23.28785,85.20566,7.45,developing,0.926,12.88,258.0
S000495,2026-06-19 20:15:00,40,27.91558,73.16905,13.57,developing,0.912,12.57,198.4
S000508,2026-06-19 20:15:00,40,25.59574,90.31295,10.27,dissipating,0.208,11.68,286.2
S000511,2026-06-19 20:15:00,40,18.96111,72.97113,9.27,developing,0.745,22.05,130.8
S000514,2026-06-19 20:15:00,40,22.98838,77.52813,5.41,dissipating,0.93,26.94,151.5
S000530,2026-06-19 20:15:00,40,26.25633,78.1519,2.13,developing,0.266,9.94,31.2
S000543,2026-06-19 20:15:00,40,27.24567,92.27544,9.14,dissipating,0.475,8.53,255.0
S000544,2026-06-19 20:15:00,40,23.03494,80.22227,7.28,dissipating,0.911,25.95,107.2
S000548,2026-06-19 20:15:00,40,16.68673,74.22506,2.18,inactive,0.0,14.43,228.0
S000554,2026-06-19 20:15:00,40,26.73211,83.41871,5.96,inactive,0.0,30.12,236.8
S000279,2026-06-19 20:45:00,41,21.37199,84.14138,9.58,dissipating,0.937,25.97,128.6
S000286,2026-06-19 20:45:00,41,22.86651,86.10045,5.04,inactive,0.0,6.65,305.4
S000288,2026-06-19 20:45:00,41,32.05706,75.41067,8.25,dissipating,0.161,25.12,42.2
S000293,2026-06-19 20:45:00,41,26.81943,80.82976,3.85,dissipating,0.977,6.27,300.1
S000321,2026-06-19 20:45:00,41,21.23332,81.6652,4.14,dissipating,0.531,5.65,90.9
S000333,2026-06-19 20:45:00,41,13.58123,75.3112,8.65,dissipating,0.076,30.64,292.4
S000334,2026-06-19 20:45:00,41,11.02902,76.96006,9.03,developing,0.108,33.0,145.6
S000350,2026-06-19 20:45:00,41,19.02862,82.02441,16.46,dissipating,0.819,10.24,259.5
S000359,2026-06-19 20:45:00,41,9.89151,77.08819,16.16,developing,0.819,20.26,72.4
S000373,2026-06-19 20:45:00,41,22.98573,92.84198,10.36,dissipating,0.346,8.12,45.7
S000387,2026-06-19 20:45:00,41,15.75348,74.5491,3.24,dissipating,0.571,23.38,143.1
S000388,2026-06-19 20:45:00,41,25.00606,93.76041,10.8,dissipating,0.293,24.1,307.8
S000393,2026-06-19 20:45:00,41,20.46428,85.69112,6.5,dissipating,0.467,16.86,339.7
S000404,2026-06-19 20:45:00,41,8.38093,76.73846,5.77,developing,0.799,19.25,231.8
S000411,2026-06-19 20:45:00,41,22.70354,83.56777,7.68,inactive,0.0,34.93,138.2
S000412,2026-06-19 20:45:00,41,18.02491,79.60703,1.8,developing,0.109,5.09,312.6
S000429,2026-06-19 20:45:00,41,25.94439,87.54757,6.88,dissipating,0.92,28.45,27.1
S000431,2026-06-19 20:45:00,41,23.04224,77.80671,3.53,inactive,0.0,20.55,124.0
S000434,2026-06-19 20:45:00,41,22.6426,87.49429,4.42,dissipating,0.071,28.13,207.1
S000436,2026-06-19 20:45:00,41,28.70358,77.26014,5.27,developing,0.217,20.19,68.6
S000445,2026-06-19 20:45:00,41,8.38167,76.6728,9.9,developing,0.975,34.51,229.8
S000483,2026-06-19 20:45:00,41,23.27579,85.14389,6.09,dissipating,0.635,12.88,258.0
S000495,2026-06-19 20:45:00,41,27.86184,73.14876,12.57,dissipating,0.796,12.57,198.4
S000508,2026-06-19 20:45:00,41,25.61042,90.25699,7.83,inactive,0.0,11.68,286.2
S000511,2026-06-19 20:45:00,41,18.89623,73.05068,8.38,dissipating,0.609,22.05,130.8
S000514,2026-06-19 20:45:00,41,22.88169,77.59105,4.07,dissipating,0.533,26.94,151.5
S000530,2026-06-19 20:45:00,41,26.29463,78.17777,2.87,developing,0.593,9.94,31.2
S000536,2026-06-19 20:45:00,41,22.39174,73.14429,4.56,inactive,0.0,9.4,40.7
S000543,2026-06-19 20:45:00,41,27.23571,92.23368,7.37,dissipating,0.255,8.53,255.0
S000544,2026-06-19 20:45:00,41,23.00041,80.34369,5.38,dissipating,0.499,25.95,107.2
S000548,2026-06-19 20:45:00,41,16.65752,74.19119,4.53,developing,0.72,14.43,228.0
S000554,2026-06-19 20:45:00,41,26.68987,83.34647,10.6,developing,0.52,30.12,236.8
S000279,2026-06-19 21:15:00,42,21.29901,84.23968,6.58,dissipating,0.435,25.97,128.6
S000280,2026-06-19 21:15:00,42,19.91066,75.26868,8.44,developing,0.127,24.9,238.0
S000288,2026-06-19 21:15:00,42,32.14085,75.49999,6.64,inactive,0.0,25.12,42.2
S000293,2026-06-19 21:15:00,42,26.83361,80.80239,2.75,dissipating,0.508,6.27,300.1
S000295,2026-06-19 21:15:00,42,25.45445,81.83423,4.22,developing,0.004,20.17,356.3
S000321,2026-06-19 21:15:00,42,21.23291,81.69251,3.1,dissipating,0.231,5.65,90.9
S000330,2026-06-19 21:15:00,42,23.17487,79.98858,2.01,inactive,0.0,28.4,78.5
S000334,2026-06-19 21:15:00,42,10.90631,77.04554,12.38,developing,0.395,33.0,145.6
S000350,2026-06-19 21:15:00,42,19.02022,81.97642,11.96,dissipating,0.412,10.24,259.5
S000352,2026-06-19 21:15:00,42,26.77313,82.62882,2.97,inactive,0.0,30.4,244.9
S000359,2026-06-19 21:15:00,42,9.91904,77.17649,12.47,dissipating,0.48,20.26,72.4
S000373,2026-06-19 21:15:00,42,23.01129,92.87037,6.94,dissipating,0.012,8.12,45.7
S000387,2026-06-19 21:15:00,42,15.66922,74.61475,1.75,inactive,0.0,23.38,143.1
S000393,2026-06-19 21:15:00,42,20.53554,85.66307,3.82,inactive,0.0,16.86,339.7
S000404,2026-06-19 21:15:00,42,8.32725,76.66958,5.78,dissipating,0.801,19.25,231.8
S000412,2026-06-19 21:15:00,42,18.04043,79.5893,2.39,developing,0.363,5.09,312.6
S000429,2026-06-19 21:15:00,42,26.05846,87.61239,4.36,dissipating,0.339,28.45,27.1
S000436,2026-06-19 21:15:00,42,28.73675,77.35667,7.57,developing,0.603,20.19,68.6
S000445,2026-06-19 21:15:00,42,8.28137,76.55267,8.24,dissipating,0.7,34.51,229.8
S000483,2026-06-19 21:15:00,42,23.26373,85.08212,4.16,dissipating,0.222,12.88,258.0
S000495,2026-06-19 21:15:00,42,27.8081,73.12847,9.96,dissipating,0.493,12.57,198.4
S000511,2026-06-19 21:15:00,42,18.83135,73.13023,4.57,dissipating,0.03,22.05,130.8
S000514,2026-06-19 21:15:00,42,22.77501,77.65398,2.73,dissipating,0.137,26.94,151.5
S000530,2026-06-19 21:15:00,42,26.33294,78.20363,3.62,developing,0.92,9.94,31.2
S000536,2026-06-19 21:15:00,42,22.41414,73.16517,8.67,developing,0.6,9.4,40.7
S000542,2026-06-19 21:15:00,42,22.85579,86.20192,2.09,inactive,0.0,13.3,35.8
S000543,2026-06-19 21:15:00,42,27.22575,92.19192,5.61,dissipating,0.034,8.53,255.0
S000544,2026-06-19 21:15:00,42,22.96587,80.46511,3.48,dissipating,0.087,25.95,107.2
S000548,2026-06-19 21:15:00,42,16.61404,74.14077,3.18,dissipating,0.308,14.43,228.0
S000554,2026-06-19 21:15:00,42,26.61556,83.21937,10.2,dissipating,0.476,30.12,236.8
S000279,2026-06-19 21:45:00,43,21.22603,84.33798,3.98,inactive,0.0,25.97,128.6
S000280,2026-06-19 21:45:00,43,19.8513,75.16747,11.99,developing,0.461,24.9,238.0
S000293,2026-06-19 21:45:00,43,26.84779,80.77502,1.65,dissipating,0.039,6.27,300.1
S000295,2026-06-19 21:45:00,43,25.54511,81.82779,6.73,developing,0.403,20.17,356.3
S000321,2026-06-19 21:45:00,43,21.2325,81.71982,2.3,inactive,0.0,5.65,90.9
S000330,2026-06-19 21:45:00,43,23.19398,80.09052,2.87,developing,0.288,28.4,78.5
S000334,2026-06-19 21:45:00,43,10.7836,77.13102,15.73,developing,0.682,33.0,145.6
S000350,2026-06-19 21:45:00,43,19.01183,81.92844,7.46,dissipating,0.006,10.24,259.5
S000352,2026-06-19 21:45:00,43,26.73029,82.52642,4.35,developing,0.308,30.4,244.9
S000359,2026-06-19 21:45:00,43,9.94658,77.26478,7.25,inactive,0.0,20.26,72.4
S000376,2026-06-19 21:45:00,43,26.07688,85.93172,3.38,developing,0.097,9.78,306.8
S000377,2026-06-19 21:45:00,43,27.61157,93.87326,4.29,inactive,0.0,20.9,193.6
S000404,2026-06-19 21:45:00,43,8.27358,76.6007,4.46,dissipating,0.467,19.25,231.8
S000412,2026-06-19 21:45:00,43,18.05596,79.57158,2.98,developing,0.618,5.09,312.6
S000429,2026-06-19 21:45:00,43,26.17252,87.67721,2.89,inactive,0.0,28.45,27.1
S000433,2026-06-19 21:45:00,43,19.82317,79.2954,6.64,developing,0.19,32.32,156.5
S000436,2026-06-19 21:45:00,43,28.76992,77.45319,9.87,developing,0.988,20.19,68.6
S000445,2026-06-19 21:45:00,43,8.18107,76.43254,6.34,dissipating,0.385,34.51,229.8
S000455,2026-06-19 21:45:00,43,24.85314,84.9848,6.64,inactive,0.0,20.97,56.2
S000463,2026-06-19 21:45:00,43,8.55029,76.94149,7.32,developing,0.142,27.97,61.1
S000483,2026-06-19 21:45:00,43,23.25167,85.02035,3.12,inactive,0.0,12.88,258.0
S000485,2026-06-19 21:45:00,43,21.47944,86.95391,9.24,developing,0.199,33.5,193.0
S000494,2026-06-19 21:45:00,43,19.36915,84.77456,4.16,developing,0.116,17.99,216.6
S000495,2026-06-19 21:45:00,43,27.75436,73.10818,7.36,dissipating,0.189,12.57,198.4
S000516,2026-06-19 21:45:00,43,20.26324,85.91673,2.97,developing,0.095,26.09,341.5
S000530,2026-06-19 21:45:00,43,26.37124,78.2295,3.45,dissipating,0.847,9.94,31.2
S000536,2026-06-19 21:45:00,43,22.44622,73.19506,9.41,dissipating,0.709,9.4,40.7
S000542,2026-06-19 21:45:00,43,22.88693,86.22631,3.05,developing,0.305,13.3,35.8
S000280,2026-06-19 22:15:00,44,19.79195,75.06626,15.54,developing,0.795,24.9,238.0
S000292,2026-06-19 22:15:00,44,21.22511,79.05371,5.26,inactive,0.0,15.9,141.3
S000295,2026-06-19 22:15:00,44,25.63577,81.82136,9.25,developing,0.802,20.17,356.3
S000330,2026-06-19 22:15:00,44,23.21953,80.22686,4.03,developing,0.673,28.4,78.5
S000334,2026-06-19 22:15:00,44,10.66089,77.2165,19.09,developing,0.97,33.0,145.6
S000344,2026-06-19 22:15:00,44,19.06004,81.98227,5.49,developing,0.227,10.93,93.9
S000352,2026-06-19 22:15:00,44,26.67217,82.38751,6.21,developing,0.727,30.4,244.9
S000370,2026-06-19 22:15:00,44,22.76937,75.88973,4.22,inactive,0.0,11.25,102.5
S000376,2026-06-19 22:15:00,44,26.10328,85.89244,5.06,developing,0.478,9.78,306.8
S000377,2026-06-19 22:15:00,44,27.52701,93.85011,7.01,developing,0.423,20.9,193.6
S000404,2026-06-19 22:15:00,44,8.21991,76.53183,3.15,dissipating,0.132,19.25,231.8
S000412,2026-06-19 22:15:00,44,18.07148,79.55386,3.57,developing,0.872,5.09,312.6
S000419,2026-06-19 22:15:00,44,26.542,92.76058,3.22,inactive,0.0,12.87,192.3
S000433,2026-06-19 22:15:00,44,19.68962,79.35708,10.09,developing,0.635,32.32,156.5
S000436,2026-06-19 22:15:00,44,28.80309,77.54971,7.54,dissipating,0.597,20.19,68.6
S000445,2026-06-19 22:15:00,44,8.08077,76.31241,4.45,dissipating,0.07,34.51,229.8
S000455,2026-06-19 22:15:00,44,24.88374,85.03509,11.89,developing,0.526,20.97,56.2
S000457,2026-06-19 22:15:00,44,27.24666,88.52571,7.5,developing,0.123,33.13,208.9
S000463,2026-06-19 22:15:00,44,8.61109,77.05306,12.81,developing,0.748,27.97,61.1
S000485,2026-06-19 22:15:00,44,21.33238,86.91746,16.41,dissipating,0.872,33.5,193.0
S000490,2026-06-19 22:15:00,44,24.03732,85.25902,2.22,inactive,0.0,21.8,284.5
S000494,2026-06-19 22:15:00,44,19.30415,84.7233,7.38,developing,0.722,17.99,216.6
S000495,2026-06-19 22:15:00,44,27.70061,73.0879,5.73,inactive,0.0,12.57,198.4
S000516,2026-06-19 22:15:00,44,20.3747,85.87699,4.99,developing,0.614,26.09,341.5
S000524,2026-06-19 22:15:00,44,27.03128,93.55269,8.33,inactive,0.0,21.52,248.4
S000530,2026-06-19 22:15:00,44,26.40955,78.25536,2.99,dissipating,0.645,9.94,31.2
S000536,2026-06-19 22:15:00,44,22.4783,73.22495,5.69,dissipating,0.164,9.4,40.7
S000542,2026-06-19 22:15:00,44,22.9355,86.26435,4.54,developing,0.78,13.3,35.8
S000280,2026-06-19 22:45:00,45,19.73259,74.96506,16.7,dissipating,0.904,24.9,238.0
S000292,2026-06-19 22:45:00,45,21.19123,79.08279,9.9,developing,0.589,15.9,141.3
S000295,2026-06-19 22:45:00,45,25.72643,81.81492,9.22,dissipating,0.798,20.17,356.3
S000320,2026-06-19 22:45:00,45,26.29199,92.75616,3.54,developing,0.069,14.51,186.2
S000330,2026-06-19 22:45:00,45,23.24508,80.3632,4.83,dissipating,0.938,28.4,78.5
S000334,2026-06-19 22:45:00,45,10.53818,77.30198,15.3,dissipating,0.645,33.0,145.6
S000340,2026-06-19 22:45:00,45,26.18703,78.18747,5.55,inactive,0.0,31.67,228.6
S000344,2026-06-19 22:45:00,45,19.05669,82.03424,9.61,developing,0.899,10.93,93.9
S000346,2026-06-19 22:45:00,45,27.56,93.83719,5.84,inactive,0.0,28.48,281.9
S000352,2026-06-19 22:45:00,45,26.61406,82.24861,6.84,dissipating,0.867,30.4,244.9
S000368,2026-06-19 22:45:00,45,19.97548,79.36411,2.36,inactive,0.0,22.5,18.8
S000370,2026-06-19 22:45:00,45,22.76381,75.91679,6.13,developing,0.302,11.25,102.5
S000376,2026-06-19 22:45:00,45,26.12968,85.85316,6.75,developing,0.859,9.78,306.8
S000377,2026-06-19 22:45:00,45,27.43554,93.82507,9.95,developing,0.88,20.9,193.6
S000397,2026-06-19 22:45:00,45,27.53776,93.87004,2.44,developing,0.205,22.33,210.5
S000412,2026-06-19 22:45:00,45,18.087,79.53614,3.58,dissipating,0.878,5.09,312.6
S000415,2026-06-19 22:45:00,45,19.88664,75.34387,5.09,inactive,0.0,27.07,232.6
S000419,2026-06-19 22:45:00,45,26.49958,92.75026,4.7,developing,0.306,12.87,192.3
S000433,2026-06-19 22:45:00,45,19.55607,79.41875,12.12,dissipating,0.898,32.32,156.5
S000436,2026-06-19 22:45:00,45,28.83626,77.64624,5.06,dissipating,0.182,20.19,68.6
S000455,2026-06-19 22:45:00,45,24.93636,85.12154,11.31,dissipating,0.468,20.97,56.2
S000457,2026-06-19 22:45:00,45,27.11607,88.4445,14.37,developing,0.845,33.13,208.9
S000463,2026-06-19 22:45:00,45,8.67189,77.16463,11.18,dissipating,0.567,27.97,61.1
S000470,2026-06-19 22:45:00,45,29.44977,79.40504,5.8,inactive,0.0,27.54,148.1
S000485,2026-06-19 22:45:00,45,21.18532,86.881,7.11,inactive,0.0,33.5,193.0
S000490,2026-06-19 22:45:00,45,24.0559,85.18025,3.47,developing,0.376,21.8,284.5
S000494,2026-06-19 22:45:00,45,19.23914,84.67205,6.72,dissipating,0.599,17.99,216.6
S000516,2026-06-19 22:45:00,45,20.48616,85.83724,6.17,dissipating,0.917,26.09,341.5
S000524,2026-06-19 22:45:00,45,27.00194,93.4697,20.51,developing,0.975,21.52,248.4
S000527,2026-06-19 22:45:00,45,23.27183,87.97535,6.62,developing,0.337,17.03,15.6
S000530,2026-06-19 22:45:00,45,26.44785,78.28123,2.53,dissipating,0.442,9.94,31.2
S000542,2026-06-19 22:45:00,45,22.98408,86.30239,4.34,dissipating,0.717,13.3,35.8
S000280,2026-06-19 23:15:00,46,19.67324,74.86385,14.04,dissipating,0.654,24.9,238.0
S000292,2026-06-19 23:15:00,46,21.13529,79.1308,8.46,dissipating,0.406,15.9,141.3
S000295,2026-06-19 23:15:00,46,25.8171,81.80849,6.7,dissipating,0.397,20.17,356.3
S000320,2026-06-19 23:15:00,46,26.22704,92.74826,5.6,developing,0.497,14.51,186.2
S000330,2026-06-19 23:15:00,46,23.27064,80.49953,3.58,dissipating,0.522,28.4,78.5
S000334,2026-06-19 23:15:00,46,10.41547,77.38746,10.67,dissipating,0.248,33.0,145.6
S000340,2026-06-19 23:15:00,46,26.09305,78.06856,12.72,dissipating,0.862,31.67,228.6
S000344,2026-06-19 23:15:00,46,19.05334,82.08621,6.78,dissipating,0.438,10.93,93.9
S000346,2026-06-19 23:15:00,46,27.57657,93.74813,12.2,developing,0.724,28.48,281.9
S000352,2026-06-19 23:15:00,46,26.55595,82.1097,5.13,dissipating,0.484,30.4,244.9
S000354,2026-06-19 23:15:00,46,21.18003,81.32626,7.36,developing,0.215,33.42,102.7
S000368,2026-06-19 23:15:00,46,20.04604,79.38966,3.16,developing,0.227,22.5,18.8
S000370,2026-06-19 23:15:00,46,22.7528,75.97045,9.91,developing,0.899,11.25,102.5
S000376,2026-06-19 23:15:00,46,26.15608,85.81389,6.2,dissipating,0.735,9.78,306.8
S000377,2026-06-19 23:15:00,46,27.34407,93.80003,8.1,dissipating,0.593,20.9,193.6
S000381,2026-06-19 23:15:00,46,20.48343,85.87476,3.82,developing,0.122,13.08,54.5
S000397,2026-06-19 23:15:00,46,27.45107,93.81252,4.04,developing,0.776,22.33,210.5
S000412,2026-06-19 23:15:00,46,18.10253,79.51841,3.01,dissipating,0.632,5.09,312.6
S000415,2026-06-19 23:15:00,46,19.83854,75.27698,9.37,developing,0.56,27.07,232.6
S000419,2026-06-19 23:15:00,46,26.44295,92.73649,6.67,developing,0.714,12.87,192.3
S000433,2026-06-19 23:15:00,46,19.42253,79.48043,7.7,dissipating,0.327,32.32,156.5
S000457,2026-06-19 23:15:00,46,26.98548,88.36328,11.22,dissipating,0.514,33.13,208.9
S000463,2026-06-19 23:15:00,46,8.73269,77.27619,6.04,inactive,0.0,27.97,61.1
S000470,2026-06-19 23:15:00,46,29.37544,79.45811,8.45,developing,0.304,27.54,148.1
S000473,2026-06-19 23:15:00,46,12.91385,74.85346,9.35,inactive,0.0,26.56,101.8
S000490,2026-06-19 23:15:00,46,24.08047,85.07615,5.12,developing,0.873,21.8,284.5
S000494,2026-06-19 23:15:00,46,19.17413,84.6208,3.54,inactive,0.0,17.99,216.6
S000503,2026-06-19 23:15:00,46,9.93671,76.32428,3.85,inactive,0.0,9.21,16.1
S000516,2026-06-19 23:15:00,46,20.59762,85.7975,4.9,dissipating,0.591,26.09,341.5
S000524,2026-06-19 23:15:00,46,26.96619,93.36857,10.26,dissipating,0.155,21.52,248.4
S000527,2026-06-19 23:15:00,46,23.34571,87.99785,8.9,dissipating,0.681,17.03,15.6
S000530,2026-06-19 23:15:00,46,26.48615,78.30709,2.07,dissipating,0.24,9.94,31.2
S000532,2026-06-19 23:15:00,46,30.31799,78.06854,2.77,developing,0.22,17.86,195.8
S000542,2026-06-19 23:15:00,46,23.03265,86.34043,2.69,dissipating,0.189,13.3,35.8
S000280,2026-06-19 23:45:00,47,19.61388,74.76264,11.39,dissipating,0.404,24.9,238.0
S000295,2026-06-19 23:45:00,47,25.90776,81.80206,4.2,inactive,0.0,20.17,356.3
S000297,2026-06-19 23:45:00,47,13.27755,75.77271,4.05,inactive,0.0,5.75,283.2
S000320,2026-06-19 23:45:00,47,26.16208,92.74036,7.67,developing,0.925,14.51,186.2
S000329,2026-06-19 23:45:00,47,9.86831,76.95499,2.37,developing,0.142,19.83,250.4
S000330,2026-06-19 23:45:00,47,23.29619,80.63587,2.32,dissipating,0.105,28.4,78.5
S000334,2026-06-19 23:45:00,47,10.29276,77.47294,7.77,inactive,0.0,33.0,145.6
S000340,2026-06-19 23:45:00,47,25.99876,77.94925,5.57,dissipating,0.003,31.67,228.6
S000344,2026-06-19 23:45:00,47,19.04998,82.13818,4.09,inactive,0.0,10.93,93.9
S000346,2026-06-19 23:45:00,47,27.60292,93.60652,8.72,dissipating,0.328,28.48,281.9
S000352,2026-06-19 23:45:00,47,26.49784,81.9708,3.42,dissipating,0.101,30.4,244.9
S000354,2026-06-19 23:45:00,47,21.14684,81.48375,12.17,developing,0.791,33.42,102.7
S000368,2026-06-19 23:45:00,47,20.14198,79.4244,4.25,developing,0.536,22.5,18.8
S000370,2026-06-19 23:45:00,47,22.74179,76.02411,8.28,dissipating,0.643,11.25,102.5
S000376,2026-06-19 23:45:00,47,26.18248,85.77461,4.34,dissipating,0.314,9.78,306.8
S000377,2026-06-19 23:45:00,47,27.2526,93.77498,4.55,dissipating,0.042,20.9,193.6
